,LastTradingPrice,ClosingPrice,LastUpdate,Day'sRange,Change*,Day'sValue(mn),OpeningPrice,Day'sVolume(Nos,AdjustedOpeningPrice,Day'sTrade(Nos,Yesterday'sClosingPrice,MarketCapitalization(mn),Paid-upCapital(mn),TypeofInstrument,Face/parValue,MarketLot,TotalNo,Sector,Reserve&SurpluswithoutOCI(mn),OtherComprehensiveIncome(OCI)(mn),MarketCategory,ElectronicShare
952,33.3,33.3,3:45PM,0.3999999999999986,-0.8,10.42,33.2,313386.0,34.1,501.0,34.1,13551.789,3974.13,Equity,10.0,1.0,397413179.0,Fuel&Power,5801.7,47.1,A,Y
953,9.1,9.1,3:45PM,0.1999999999999993,0.0,1.06,9.2,116112.0,9.1,96.0,9.1,664.664,730.4,Equity,10.0,1.0,73040000.0,Paper&Printing,139.8,15.4,B,Y
954,37.5,37.5,3:45PM,4.100000000000001,1.7,412.01,36.5,11093368.0,35.8,2214.0,35.8,4163.726,1163.05,Equity,10.0,1.0,116305200.0,Textile,735.1,29.7,A,Y
955,40.1,40.1,3:45PM,1.1000000000000014,-0.3,93.67,40.6,2315588.0,40.4,1281.0,40.4,21769.08,5388.39,Equity,10.0,1.0,538838623.0,FinancialInstitutions,3614.9,27.7,A,Y
956,58.1,58.1,3:45PM,2.0,0.0,0.83,58.1,14302.0,58.1,76.0,58.1,759.947,130.8,Equity,10.0,1.0,13079980.0,TanneryIndustries,5.7,75.2,B,Y
957,77.6,77.6,3:45PM,2.200000000000003,-0.3,134.22,78.0,1716990.0,77.9,1954.0,77.9,90470.996,11613.7,Equity,10.0,1.0,1161373500.0,Cement,5675.3,49.1,A,Y
958,768.1,784.4,3:45PM,26.899999999999977,-6.0,0.44,793.9,567.0,774.1,25.0,774.1,1162.636,15.02,Equity,10.0,1.0,1501920.0,Pharmaceuticals&Chemicals,1890.9,635.6,A,Y
959,1400.0,1397.6,3:45PM,24.0,-5.5,14.35,1406.0,10244.0,1405.5,358.0,1405.5,21389.321,152.18,Equity,10.0,1.0,15218300.0,Fuel&Power,5268.7,1315.1,A,Y
960,39.0,39.0,3:45PM,1.7000000000000028,1.2,32.28,38.8,837182.0,37.8,872.0,37.8,3213.0,850.0,Equity,10.0,1.0,85000000.0,Food&Allied,151.1,36.4,N,Y
961,40.5,40.5,3:45PM,0.8999999999999986,0.6,14.03,40.1,344477.0,39.9,347.0,39.9,5795.201,1452.43,Equity,10.0,1.0,145243144.0,Fuel&Power,1990.9,0,N,Y
962,0,9.0,3:45PM,0,0,0,0,0,9.0,0,9.0,2799.723,3110.8,MutualFund,10.0,1.0,311080332.0,MutualFunds,185.1,6.6,A,Y
963,24.0,24.0,3:45PM,1.0,-0.5,41.41,24.5,1706259.0,24.5,958.0,24.5,5836.697,2382.33,Equity,10.0,1.0,238232539.0,Textile,1954.8,33.8,B,Y
964,31.4,31.4,3:45PM,1.6000000000000014,-0.6,39.14,32.0,1229015.0,32.0,748.0,32.0,6195.2,1936.0,Equity,10.0,1.0,193600000.0,Textile,4869.9,36.6,A,Y
965,2300.0,2300.2,3:45PM,10.0,-0.1,4.63,2300.0,2011.0,2300.1,91.0,2300.1,72453.15,315.0,Equity,10.0,1.0,31500000.0,Pharmaceuticals&Chemicals,1094.4,2229.2,A,Y
966,59.3,59.3,3:45PM,2.799999999999997,-1.4,28.04,61.8,466222.0,60.7,678.0,60.7,5917.643,974.9,Equity,10.0,1.0,97490000.0,Textile,2909.9,68.3,A,Y
967,8.3,8.3,3:45PM,0.09999999999999964,0.0,0.4,8.3,48418.0,8.3,24.0,8.3,830.0,1000.0,MutualFund,10.0,1.0,100000000.0,MutualFunds,188.9,8.3,A,Y
968,15.4,15.2,3:45PM,0.6999999999999993,0.3,0.3,15.3,19449.0,15.1,66.0,15.1,241.6,160.0,Equity,10.0,1.0,16000000.0,Food&Allied,-1112.7,20.9,Z,Y
969,76.1,75.8,3:45PM,1.7000000000000028,1.8,0.58,75.5,7639.0,74.3,40.0,74.3,2027.451,272.87,Equity,10.0,1.0,27287360.0,Cement,577.8,92.4,A,Y
970,73.1,73.1,3:45PM,2.4000000000000057,-0.5,6.79,73.7,92564.0,73.6,275.0,73.6,2837.295,385.5,Equity,10.0,1.0,38550200.0,Insurance,0.0,0,A,Y
971,18.6,18.6,3:45PM,1.6999999999999993,-0.3,0.46,20.2,24696.0,18.9,80.0,18.9,226.8,120.0,Equity,10.0,1.0,12000000.0,Food&Allied,-170.6,28.6,Z,Y
972,19.2,19.2,3:45PM,0.8999999999999986,0.2,167.6,19.0,8699429.0,19.0,2122.0,19.0,19631.124,10332.2,Equity,10.0,1.0,1033217028.0,Bank,11819.2,13.6,A,Y
973,48.2,48.2,3:45PM,1.3999999999999986,-1.1,4.43,49.4,91749.0,49.3,166.0,49.3,2124.601,430.95,Equity,10.0,1.0,43095360.0,Insurance,315.4,32.5,A,Y
974,21.3,21.3,3:45PM,0.5,0.4,10.67,21.1,500815.0,20.9,310.0,20.9,1289.494,616.98,Equity,10.0,1.0,61698275.0,Textile,297.0,30.6,B,Y
975,0,25.2,3:45PM,0,0,0,0,0,25.2,0,25.2,2545.033,1009.93,Equity,10.0,1.0,100993374.0,Textile,405.2,22.6,B,Y
976,65.8,65.8,3:45PM,6.499999999999993,3.3,1.49,63.0,23239.0,62.5,86.0,62.5,9281.25,1485.0,Equity,10.0,1.0,148500000.0,Cement,2445.6,85.1,A,Y
977,17.5,17.5,3:45PM,0.8000000000000007,-0.4,4.77,17.8,268199.0,17.9,210.0,17.9,2550.174,1424.68,Equity,10.0,1.0,142467829.0,FinancialInstitutions,200.4,16.6,B,Y
978,26.3,26.3,3:45PM,1.2999999999999972,-0.6,3.16,27.4,119757.0,26.9,146.0,26.9,947.366,352.18,Equity,10.0,1.0,35218057.0,Miscellaneous,772.2,29.2,B,Y
979,64.7,64.7,3:45PM,1.4000000000000057,0.4,7.41,65.9,114233.0,64.3,307.0,64.3,7765.61,1207.72,Equity,10.0,1.0,120771547.0,Engineering,2846.0,89.6,N,Y
980,11.5,11.4,3:45PM,0.9000000000000004,0.8,1.2,11.5,106168.0,10.7,143.0,10.7,347.655,324.91,Equity,10.0,1.0,32491162.0,Textile,316.8,14.0,Z,Y
981,89.2,89.2,3:45PM,1.5999999999999943,1.3,11.28,87.9,127004.0,87.9,421.0,87.9,27842.503,3167.52,Equity,10.0,1.0,316752027.0,Fuel&Power,6431.9,102.1,A,Y
982,24.6,24.6,3:45PM,1.0,-0.1,8.65,25.1,349449.0,24.7,338.0,24.7,5741.122,2324.34,Equity,10.0,1.0,232434090.0,Textile,3295.1,29.7,A,Y
983,0,517.2,3:45PM,0,0,0,0,0,517.2,0,517.2,1413.197,27.32,Equity,10.0,1.0,2732400.0,Engineering,8.2,745.5,A,Y
984,0,111.9,3:45PM,0,0,0,0,0,111.9,0,111.9,4221.351,377.24,Equity,10.0,1.0,37724317.0,CeramicsSector,1760.6,154.2,A,Y
985,0,17.4,3:45PM,0,0,0,0,0,17.4,0,17.4,2001.0,1150.0,Equity,10.0,1.0,115000000.0,Textile,1618.9,26.7,Z,Y
986,142.8,142.8,3:45PM,3.9000000000000057,2.8,0.38,140.1,2658.0,140.0,25.0,140.0,1314.436,93.89,Equity,10.0,1.0,9388825.0,Paper&Printing,350.0,0,Z,Y
987,192.6,192.9,3:45PM,3.9000000000000057,-2.0,7.58,196.0,38871.0,194.6,180.0,194.6,21058.855,1082.16,Equity,10.0,1.0,108216108.0,Fuel&Power,14907.5,195.1,A,Y
988,20.6,20.6,3:45PM,1.0,-0.4,3.28,20.4,157573.0,21.0,89.0,21.0,17062.409,8124.96,Equity,10.0,1.0,812495660.0,Bank,7790.9,24.1,A,Y
989,40.4,40.5,3:45PM,0.8000000000000043,-0.2,3.69,41.1,90852.0,40.6,160.0,40.6,2775.422,683.6,Equity,10.0,1.0,68360160.0,Engineering,408.4,50.9,A,Y
990,208.9,205.1,3:45PM,6.400000000000006,3.9,0.07,209.6,341.0,205.0,10.0,205.0,22247.006,1085.22,Equity,10.0,1.0,108521981.0,Insurance,0.0,4171.75,A,Y
991,31.7,30.8,3:45PM,2.8999999999999986,-1.4,6.32,33.0,201401.0,33.1,309.0,33.1,2268.296,685.29,Equity,10.0,1.0,68528592.0,Engineering,1757.3,38.5,A,Y
992,8.3,8.3,3:45PM,0.3000000000000007,0.0,87.74,8.3,10492052.0,8.3,1283.0,8.3,25451.275,30664.2,Equity,10.0,1.0,3066418639.0,Bank,18040.3,7.3,A,Y
993,16.7,16.7,3:45PM,0.7000000000000028,-0.1,62.94,16.9,3745652.0,16.8,909.0,16.8,17083.432,10168.7,Equity,10.0,1.0,1016870967.0,Bank,10784.9,13.4,A,Y
994,8.7,8.7,3:45PM,0.10000000000000142,-0.1,0.98,8.8,112021.0,8.8,13.0,8.8,954.83,1085.03,MutualFund,10.0,1.0,108503401.0,MutualFunds,196.5,6.4,A,Y
995,37.4,37.4,3:45PM,0.9000000000000057,0.2,12.74,37.6,339600.0,37.2,73.0,37.2,2921.415,785.33,Equity,10.0,1.0,78532650.0,Textile,994.6,35.2,A,Y
996,18.2,18.2,3:45PM,0.5999999999999979,-0.4,6.73,18.7,367573.0,18.6,387.0,18.6,1719.327,924.37,Equity,10.0,1.0,92436955.0,Miscellaneous,167.7,31.7,A,Y
997,56.8,56.8,3:45PM,1.6999999999999957,-0.2,50.5,57.4,881986.0,57.0,1086.0,57.0,6670.778,1170.31,Equity,10.0,1.0,117031200.0,FinancialInstitutions,926.2,30.3,A,Y
998,55.8,55.8,3:45PM,1.8999999999999986,0.5,8.74,56.4,154123.0,55.3,194.0,55.3,2223.482,402.08,Equity,10.0,1.0,40207640.0,Insurance,692.9,48.7,A,Y
999,13.8,13.8,3:45PM,0.20000000000000107,-0.1,2.07,13.9,149718.0,13.9,52.0,13.9,699.64,503.0,MutualFund,10.0,1.0,50333800.0,MutualFunds,257.1,11.6,A,Y
1000,257.5,256.6,3:45PM,6.800000000000011,0.9,1.65,256.6,6471.0,256.6,111.0,256.6,549.637,21.42,Equity,10.0,1.0,2142000.0,Jute,153.5,447.6,A,Y
1001,52.6,52.6,3:45PM,1.3999999999999986,0.1,4.1,53.0,77757.0,52.5,197.0,52.5,2239.63,426.6,Equity,10.0,1.0,42659611.0,Insurance,436.6,31.7,A,Y
1002,52.3,52.3,3:45PM,2.3999999999999986,1.5,23.16,52.0,439239.0,50.8,591.0,50.8,3707.571,730.0,Equity,10.0,1.0,72983674.0,Engineering,810.2,64.7,A,Y
1003,32.6,32.6,3:45PM,1.8000000000000043,-0.2,208.53,32.9,6283472.0,32.8,3298.0,32.8,24194.685,7376.43,Equity,10.0,1.0,737642847.0,Bank,2414.5,12.0,A,Y
1004,0,582.1,3:45PM,0,0,0,0,0,582.1,0,582.1,3841.86,66.0,Equity,10.0,1.0,6600000.0,Food&Allied,704.6,575.8,A,Y
1005,83.0,81.8,3:45PM,3.200000000000003,-0.7,3.94,82.7,47740.0,83.7,317.0,83.7,2914.585,348.22,Equity,10.0,1.0,34821803.0,Engineering,5203.1,115.2,A,Y
1006,7.2,7.2,3:45PM,0.40000000000000036,-0.1,2.85,7.5,395100.0,7.3,185.0,7.3,895.163,1226.25,Equity,10.0,1.0,122625030.0,Textile,25.1,7.8,A,Y
1007,10.9,10.9,3:45PM,0.40000000000000036,0.3,2.71,10.9,248762.0,10.6,180.0,10.6,1796.986,1695.27,Equity,10.0,1.0,169526982.0,Engineering,674.4,14.3,B,Y
1008,16.8,16.8,3:45PM,0.40000000000000213,0.0,2.56,16.8,152026.0,16.8,169.0,16.8,1127.024,670.85,Equity,10.0,1.0,67084781.0,Engineering,220.9,26.8,A,Y
1009,162.1,162.2,3:45PM,6.900000000000006,2.0,10.41,162.0,63904.0,160.1,361.0,160.1,32010.216,1999.39,Equity,10.0,1.0,199938886.0,Food&Allied,6242.2,196.8,A,Y
1010,18.7,18.7,3:45PM,1.9000000000000021,1.5,1030.8,17.0,56583008.0,17.2,5547.0,17.2,16065.496,9340.4,Equity,10.0,1.0,934040456.0,Bank,7757.2,10.3,A,Y
1011,84.6,84.6,3:45PM,5.599999999999994,-2.1,24.02,88.6,283371.0,86.7,560.0,86.7,1765.191,203.6,Equity,10.0,1.0,20359760.0,Pharmaceuticals&Chemicals,55.3,91.1,A,Y
1012,101.9,101.9,3:45PM,6.0,-2.0,214.92,104.9,2083311.0,103.9,2317.0,103.9,24312.6,2340.0,Equity,10.0,1.0,234000000.0,Pharmaceuticals&Chemicals,7552.2,94.0,A,Y
1013,47.2,46.4,3:45PM,1.6000000000000014,0.7,2.0,47.8,42877.0,46.5,107.0,46.5,1807.92,388.8,Equity,10.0,1.0,38880000.0,Insurance,0.0,0,B,Y
1014,217.5,217.5,3:45PM,3.3000000000000114,0.3,0.85,216.0,3900.0,217.2,42.0,217.2,21336.153,982.33,Equity,10.0,1.0,98232750.0,Fuel&Power,14503.0,213.4,A,Y
1015,133.8,131.6,3:45PM,5.400000000000006,3.1,2.27,131.0,17222.0,130.7,177.0,130.7,1365.763,104.5,Equity,10.0,1.0,10449600.0,Paper&Printing,244.8,0,Z,Y
1016,76.0,76.0,3:45PM,1.4000000000000057,0.4,2.98,76.8,39153.0,75.6,155.0,75.6,3074.271,406.65,Equity,10.0,1.0,40664966.0,Insurance,495.5,118.9,A,Y
1017,12.3,12.3,3:45PM,0.9000000000000004,0.8,35.64,11.6,2974456.0,11.5,978.0,11.5,2089.927,1817.33,Equity,10.0,1.0,181732815.0,Textile,602.5,19.1,A,Y
1018,35.8,35.8,3:45PM,1.2999999999999972,1.0,133.58,35.4,3717787.0,34.8,1569.0,34.8,4129.605,1186.67,Equity,10.0,1.0,118666800.0,Travel&Leisure,1425.1,17.2,A,Y
1019,48.9,48.9,3:45PM,1.3999999999999986,0.2,9.24,49.2,187226.0,48.7,270.0,48.7,2249.94,462.0,Equity,10.0,1.0,46200000.0,Insurance,659.5,34.7,A,Y
1020,9.7,9.7,3:45PM,0.5999999999999996,-0.1,10.73,9.9,1114270.0,9.8,265.0,9.8,588.0,600.0,MutualFund,10.0,1.0,60000000.0,MutualFunds,-322.2,9.6,A,Y
1021,487.3,487.3,3:45PM,14.799999999999955,2.1,12.58,496.9,25800.0,485.2,382.0,485.2,1513.824,31.2,Equity,10.0,1.0,3120000.0,Pharmaceuticals&Chemicals,226.4,634.8,A,Y
1022,57.5,56.9,3:45PM,1.1000000000000014,0.7,5.02,57.5,87966.0,56.8,78.0,56.8,2291.401,403.42,Equity,10.0,1.0,40341572.0,Insurance,1173.0,32.6,A,Y
1023,26.6,26.7,3:45PM,1.1000000000000014,-0.3,2.45,26.4,91730.0,26.9,68.0,26.9,3983.943,1481.02,Equity,10.0,1.0,148101961.0,FinancialInstitutions,1575.7,22.7,A,Y
1024,5.9,5.9,3:45PM,0.20000000000000018,0.0,3.15,5.9,534323.0,5.9,115.0,5.9,1663.17,2818.93,MutualFund,10.0,1.0,281893264.0,MutualFunds,405.1,6.1,A,Y
1025,113.9,113.9,3:45PM,1.5999999999999943,0.2,13.12,114.8,114906.0,113.7,353.0,113.7,8752.477,769.79,Equity,10.0,1.0,76978687.0,Insurance,2597.9,59.7,A,Y
1026,0,3.0,3:45PM,0,0,0,0,0,3.0,0,3.0,856.322,2854.41,Equity,10.0,1.0,285440597.0,FinancialInstitutions,-762.6,4.6,Z,Y
1027,5.7,5.7,3:45PM,0.09999999999999964,-0.1,1.74,5.8,304320.0,5.8,62.0,5.8,1734.716,2991.0,MutualFund,10.0,1.0,299089027.0,MutualFunds,381.4,6.0,A,Y
1028,82.1,82.1,3:45PM,1.5,0.2,2.75,82.1,33313.0,81.9,126.0,81.9,4949.083,604.28,Equity,10.0,1.0,60428358.0,Insurance,0.0,97.3,A,Y
1029,55.1,55.1,3:45PM,2.5,1.1,97.17,54.0,1766545.0,54.0,1234.0,54.0,38487.258,7127.26,Equity,10.0,1.0,712726991.0,Fuel&Power,19104.1,63.1,A,Y
1030,85.3,85.3,3:45PM,2.5999999999999943,0.2,7.14,87.0,83790.0,85.1,160.0,85.1,5581.737,655.9,Equity,10.0,1.0,65590329.0,Insurance,2787.4,46.6,A,Y
1031,89.1,89.1,3:45PM,1.5999999999999943,1.1,1.55,89.8,17455.0,88.0,64.0,88.0,2701.873,307.03,Equity,10.0,1.0,30703102.0,Insurance,0.0,0,A,Y
1032,16.5,16.5,3:45PM,0.8000000000000007,0.1,192.78,16.4,11555617.0,16.4,1960.0,16.4,17106.36,10430.7,Equity,10.0,1.0,1043070727.0,Bank,9969.2,13.5,A,Y
1033,61.6,61.6,3:45PM,0.8999999999999986,-0.6,2.68,62.0,43455.0,62.2,115.0,62.2,6558.99,1054.5,Equity,10.0,1.0,105450000.0,Cement,3748.8,90.4,A,Y
1034,10.1,10.1,3:45PM,0.8000000000000007,-0.3,6.1,10.4,589846.0,10.4,288.0,10.4,1382.89,1329.7,Equity,10.0,1.0,132970210.0,FinancialInstitutions,751.3,4.9,B,Y
1035,7.4,7.4,3:45PM,0.20000000000000018,0.0,0.23,7.4,30728.0,7.4,11.0,7.4,740.0,1000.0,MutualFund,10.0,1.0,100000000.0,MutualFunds,-493.8,7.6,A,Y
1036,23.0,23.0,3:45PM,1.0,-0.2,26.64,23.2,1143878.0,23.2,443.0,23.2,26268.977,11322.8,Equity,10.0,1.0,1132283477.0,Bank,15938.1,15.2,A,Y
1037,16.5,16.5,3:45PM,0.7000000000000028,-0.2,17.66,16.9,1059361.0,16.7,390.0,16.7,4557.705,2729.16,Equity,10.0,1.0,272916483.0,FinancialInstitutions,480.2,9.5,B,Y
1038,52.8,52.7,3:45PM,1.2000000000000028,0.0,2.22,53.5,42099.0,52.8,104.0,52.8,2158.332,408.77,Equity,10.0,1.0,40877498.0,Insurance,311.5,30.5,A,Y
1039,59.3,59.3,3:45PM,3.5999999999999943,1.0,0.88,59.0,14866.0,58.3,35.0,58.3,1779.329,305.2,Equity,10.0,1.0,30520230.0,Insurance,0.0,1885.75,A,Y
1040,22.8,22.8,3:45PM,0.6999999999999993,-0.3,5.0,23.4,217381.0,23.1,180.0,23.1,882.42,382.0,Equity,10.0,1.0,38200000.0,Textile,1809.4,24.0,B,Y
1041,102.0,102.1,3:45PM,6.300000000000011,1.2,41.19,100.1,391096.0,100.8,441.0,100.8,1677.631,166.43,Equity,10.0,1.0,16643168.0,Insurance,0.0,0,A,Y
1042,124.7,124.7,3:45PM,12.800000000000011,-8.7,7.51,130.0,59908.0,133.4,314.0,133.4,4635.907,347.52,Equity,10.0,1.0,34751929.0,Insurance,279.5,81.7,A,Y
1043,95.5,95.5,3:45PM,3.0,2.1,392.32,95.3,4113809.0,93.4,2670.0,93.4,14484.43,1550.8,Equity,10.0,1.0,155079555.0,Textile,1477.0,73.5,A,Y
1044,28.4,28.3,3:45PM,0.8999999999999986,-0.3,9.65,28.2,338672.0,28.7,170.0,28.7,29512.044,10282.9,Equity,10.0,1.0,1028294219.0,Bank,28411.8,23.6,A,Y
1045,39.2,39.2,3:45PM,1.3000000000000043,0.1,13.25,39.4,338102.0,39.1,481.0,39.1,2270.552,580.7,Equity,10.0,1.0,58070395.0,Insurance,134.3,24.3,A,Y
1046,49.1,49.1,3:45PM,1.7999999999999972,0.7,4.6,49.7,94283.0,48.4,120.0,48.4,3199.968,661.15,Equity,10.0,1.0,66115038.0,Engineering,1093.8,63.1,A,Y
1047,29.4,29.4,3:45PM,0.5,0.0,18.89,29.7,641765.0,29.4,484.0,29.4,3847.755,1308.76,Equity,10.0,1.0,130876020.0,Textile,707.6,30.5,A,Y
1048,334.3,334.3,3:45PM,16.600000000000023,-10.9,46.68,345.0,137704.0,345.2,1277.0,345.2,6904.069,200.0,Equity,10.0,1.0,20000200.0,Food&Allied,-8.5,325.3,A,Y
1049,241.0,242.3,3:45PM,18.0,-17.0,0.58,241.0,2392.0,258.0,54.0,258.0,2440.598,94.6,Equity,10.0,1.0,9459683.0,Textile,254.0,302.2,A,Y
1050,45.3,45.3,3:45PM,1.4000000000000057,0.6,14.85,44.7,330196.0,44.7,163.0,44.7,19130.201,4279.69,Equity,10.0,1.0,427968701.0,CeramicsSector,1270.0,26.0,A,Y
1051,133.5,133.5,3:45PM,5.599999999999994,3.1,3.75,132.0,28433.0,130.4,163.0,130.4,1304.0,100.0,Equity,10.0,1.0,10000000.0,Engineering,177.3,166.3,A,Y
1052,52.5,52.5,3:45PM,1.1999999999999957,-0.6,19.04,53.3,362019.0,53.1,242.0,53.1,3916.716,737.61,Equity,10.0,1.0,73761124.0,Food&Allied,180.0,53.6,B,Y
1053,4985.0,4998.1,3:45PM,65.0,28.7,0.93,5000.0,186.0,4956.3,20.0,4956.3,23418.518,47.25,Equity,10.0,1.0,4725000.0,Pharmaceuticals&Chemicals,775.0,4546.1,A,Y
1054,10.0,10.0,3:45PM,0.5,0.4,5.02,9.6,504106.0,9.6,212.0,9.6,1234.677,1286.12,Equity,10.0,1.0,128612138.0,Textile,1613.4,10.6,B,Y
1055,11.3,11.3,3:45PM,0.1999999999999993,-0.2,0.35,11.5,30550.0,11.5,14.0,11.5,695.75,605.0,MutualFund,10.0,1.0,60500000.0,MutualFunds,106.6,11.8,A,Y
1056,87.0,86.7,3:45PM,1.2000000000000028,1.4,2.47,86.7,28512.0,85.6,86.0,85.6,9001.789,1051.61,Equity,10.0,1.0,105161087.0,Insurance,5335.3,53.4,A,Y
1057,1305.1,1305.1,3:45PM,16.9,-7.1,18.51,1315.1,14140.0,1312.2,542.0,1312.2,127871.483,974.48,Equity,10.0,1.0,97448166.0,Pharmaceuticals&Chemicals,20828.4,1432.5,A,Y
1058,946.5,946.5,3:45PM,66.89999999999998,-3.1,0.13,892.1,135.0,949.6,22.0,949.6,1899.2,20.0,Equity,10.0,1.0,2000000.0,Engineering,-19.8,1168.9,A,Y
1059,51.8,51.8,3:45PM,1.3999999999999986,0.1,7.69,52.7,147697.0,51.7,242.0,51.7,2565.265,496.18,Equity,10.0,1.0,49618284.0,Insurance,254.2,44.8,A,Y
1060,10.0,10.0,3:45PM,0.40000000000000036,-0.1,19.78,10.3,1973046.0,10.1,667.0,10.1,5053.162,5003.13,Equity,10.0,1.0,500313043.0,Textile,2087.9,0,A,Y
1061,6.2,6.2,3:45PM,0.3000000000000007,0.0,1.32,6.4,213670.0,6.2,133.0,6.2,2433.778,3925.45,Equity,10.0,1.0,392544834.0,Textile,-4397.0,7.3,Z,Y
1062,39.1,39.1,3:45PM,0.5,0.2,25.8,38.9,659998.0,38.9,915.0,38.9,203755.59,52379.3,Equity,10.0,1.0,5237932895.0,Telecommunication,14303.4,44.3,N,Y
1063,22.4,22.4,3:45PM,0.8999999999999986,0.5,4.23,21.9,191444.0,21.9,212.0,21.9,2216.041,1011.89,Equity,10.0,1.0,101189088.0,Engineering,3266.1,27.2,A,Y
1064,53.4,53.2,3:45PM,1.3999999999999986,1.2,6.35,52.2,120575.0,52.2,127.0,52.2,5926.785,1135.4,Equity,10.0,1.0,113539933.0,Engineering,4031.5,63.2,A,Y
1065,35.6,35.6,3:45PM,1.2999999999999972,-0.1,13.34,36.7,371491.0,35.7,482.0,35.7,16264.402,4555.85,Equity,10.0,1.0,455585495.0,Bank,6908.7,24.4,A,Y
1066,45.9,45.9,3:45PM,1.2000000000000028,0.6,27.22,45.7,592219.0,45.3,590.0,45.3,3472.943,766.65,Equity,10.0,1.0,76665412.0,Insurance,873.8,28.8,A,Y
1067,64.1,64.1,3:45PM,1.7000000000000028,-0.1,2.5,65.5,38983.0,64.2,169.0,64.2,1926.914,300.14,Equity,10.0,1.0,30014236.0,Insurance,0.0,0,A,Y
1068,24.8,24.8,3:45PM,1.0999999999999979,0.7,13.61,24.4,549616.0,24.1,511.0,24.1,722.559,299.82,Equity,10.0,1.0,29981716.0,Textile,335.5,25.5,B,Y
1069,43.3,43.3,3:45PM,2.0,1.8,233.64,41.7,5435926.0,41.5,2201.0,41.5,14851.466,3578.67,Equity,10.0,1.0,357866649.0,Services&RealEstate,1112.9,44.3,A,Y
1070,15.5,15.5,3:45PM,0.5,-0.1,8.68,15.8,560909.0,15.6,182.0,15.6,2320.89,1487.75,Equity,10.0,1.0,148775000.0,Textile,3095.8,20.0,A,Y
1071,19.9,19.9,3:45PM,1.3000000000000007,-0.5,43.34,20.7,2171905.0,20.4,580.0,20.4,1847.475,905.63,Equity,10.0,1.0,90562500.0,Textile,2126.0,24.6,A,Y
1072,27.8,27.8,3:45PM,1.5,0.9,2.28,27.3,81710.0,26.9,129.0,26.9,2646.183,983.71,Equity,10.0,1.0,98371100.0,Engineering,452.1,38.0,A,Y
1073,57.4,57.4,3:45PM,2.5,2.6,90.45,55.3,1583754.0,54.8,1365.0,54.8,3563.249,650.23,Equity,10.0,1.0,65022793.0,Pharmaceuticals&Chemicals,159.7,55.9,B,Y
1074,70.0,70.1,3:45PM,2.200000000000003,-0.3,0.81,72.0,11439.0,70.3,93.0,70.3,725.496,103.2,Equity,10.0,1.0,10320000.0,TanneryIndustries,45.3,109.1,B,Y
1075,0,81.6,3:45PM,0,0,0,0,0,81.6,0,81.6,1540.219,188.75,Equity,10.0,1.0,18875237.0,Services&RealEstate,740.4,93.9,A,Y
1076,34.2,34.2,3:45PM,0.6000000000000014,0.3,7.11,34.4,207539.0,33.9,219.0,33.9,3718.784,1096.99,Equity,10.0,1.0,109698633.0,Insurance,0.0,0,A,Y
1077,25.1,25.1,3:45PM,0.8999999999999986,0.0,3.84,25.7,152687.0,25.1,161.0,25.1,5945.365,2369.0,Equity,10.0,1.0,236867123.0,Services&RealEstate,5406.9,31.5,A,Y
1078,161.2,161.4,3:45PM,8.800000000000011,-7.6,0.22,168.8,1369.0,168.8,37.0,168.8,235.105,13.93,Equity,10.0,1.0,1392800.0,Miscellaneous,-5.2,240.2,Z,Y
1079,19.4,19.4,3:45PM,0.8999999999999986,-0.5,71.5,19.9,3622049.0,19.9,1663.0,19.9,15614.446,7846.46,Equity,10.0,1.0,784645517.0,Bank,2460.2,0,N,Y
1080,40.8,40.8,3:45PM,2.200000000000003,-1.4,14.81,42.6,357152.0,42.2,556.0,42.2,5095.65,1207.5,Equity,10.0,1.0,120750000.0,Travel&Leisure,76.1,49.7,B,Y
1081,0,13.1,3:45PM,0,0,0,0,0,13.1,0,13.1,1307.174,997.84,MutualFund,10.0,1.0,99784300.0,MutualFunds,32.4,11.0,A,Y
1082,9.0,9.0,3:45PM,0.29999999999999893,0.0,1.09,9.0,121461.0,9.0,53.0,9.0,656.501,729.45,MutualFund,10.0,1.0,72944500.0,MutualFunds,175.1,10.1,A,Y
1083,9.9,9.9,3:45PM,0.09999999999999964,-0.1,0.98,10.0,98305.0,10.0,43.0,10.0,1000.0,1000.0,MutualFund,10.0,1.0,100000000.0,MutualFunds,131.0,10.3,A,Y
1084,9.9,9.8,3:45PM,0.3000000000000007,0.1,3.64,9.9,373140.0,9.8,139.0,9.8,490.0,500.0,MutualFund,10.0,1.0,50000000.0,MutualFunds,91.8,10.2,A,Y
1085,23.3,23.3,3:45PM,0.6999999999999993,0.0,32.73,23.1,1414020.0,23.3,348.0,23.3,23977.959,10291.0,Equity,10.0,1.0,1029096952.0,Bank,7678.8,21.9,A,Y
1086,0,26.3,3:45PM,0,0,0,0,0,26.3,0,26.3,3709.244,1410.36,Equity,10.0,1.0,141035911.0,Textile,3180.1,32.7,A,Y
1087,30.5,30.5,3:45PM,0.8000000000000007,0.4,8.48,30.8,278760.0,30.1,311.0,30.1,4523.706,1502.89,Equity,10.0,1.0,150289243.0,Textile,870.7,20.1,A,Y
1088,14.1,14.1,3:45PM,0.9000000000000004,0.5,3.68,13.6,264395.0,13.6,370.0,13.6,780.201,573.68,Equity,10.0,1.0,57367750.0,Engineering,127.0,21.6,A,Y
